online_shop,product_id,product_key,shop_name,view_count,sold_count,rating_average,review_count,kategori_penjualan
tokopedia,552622276,batik-wanita-baju-batik-minna-top-bahan-katun-berkualitas,frairecollection,2706,29,4.9,18,Menengah
tokopedia,711931017,greybest-baju-kaos-abg-atasan-kaos-cewek-wanita-remaja-lengan-panjang,thefashionroom,2056,29,4.8,8,Menengah
tokopedia,175039628,blouse-kaos-tunik-wanita-long-sleeve-baju-atasan-muslim-bluss-santai,prelovedboutique,6787,29,3.9,13,Menengah
tokopedia,1259004942,manija-lurik-t0634-baju-atasan-blouse-batik-wanita-modern-nonarara-xxxl,nonararabatik,2783,29,5.0,13,Menengah
tokopedia,305558643,baju-atasan-kemeja-wanita-import-ab732972-hitam-putih-merah-yellow,amelie-wholesale,10350,29,4.8,12,Menengah
tokopedia,1094987327,daster-kaos-l-baju-atasan-wanita-l-daster-murah-l-kencana-ungu-model-ke-satu,gnaufal,1156,29,5.0,8,Menengah
tokopedia,477193732,baju-wanita-atasan-lidya-tunik-muslim-remaja-dewasa-trendi-modis-top,yukikaid,11989,28,4.5,17,Menengah
tokopedia,697770292,payung-3negeri-t0516-baju-atasan-blouse-batik-wanita-modern-nona-rara-s,nonararabatik,2953,27,4.9,10,Menengah
tokopedia,1377467653,atasan-wanita-baju-blouse-kemeja-kotak-jumbo-blus-square-big-size-xxl-hitam-l,gamis-sari122,1898,20,4.9,9,Menengah
tokopedia,1260428981,blouse-wanita-terbaru-import-baju-atasan-wanita-destian-blouse-l-xl-biru-navy,17wear,3762,28,4.0,15,Menengah
tokopedia,731962960,kaos-crop-top-3-cat-t-shirt-tumblr-tee-kaos-wanita-three-cat,supergrosiran,3920,27,4.6,15,Menengah
tokopedia,1606978604,baju-senam-baju-olahraga-wanita-zumba-aerobic-fitnes-atasan-senam-nkr-putih-m,rrsportjuwana,640,28,4.8,13,Menengah
tokopedia,794987956,setelan-training-olahraga-wanita-baju-atasan-celana-panjang-navy-xl,butternat-shop,3551,28,4.6,14,Menengah
tokopedia,1289693615,marks-spencer-kemeja-wanita-pure-line-striped-shirt-blue-mix-14,marksspencer,3980,28,4.8,5,Menengah
tokopedia,1293016221,monellina-50119-baju-kemeja-atasan-xxl-jumbo-lengan-pendek-wanita-mustard-l,monellinafashion,2734,28,4.9,18,Menengah
tokopedia,1319826950,lee-vierra-wajique-tank-top-baju-senam-wanita-l,leevierra,1420,28,4.9,16,Menengah
tokopedia,1834713270,zara-square-shirt-atasan-wanita-kemeja-wanita-termurah-best-seller-creamy,babajhu,2968,28,4.9,20,Menengah
tokopedia,1203638582,baju-atasan-wanita-zarma-karin-tunik-pastel-milo,zarmaindonesia,6872,28,4.7,16,Menengah
tokopedia,828258017,marks-spencer-kemeja-wanita-constellation-print-shirt-ivory-mix-18,marksspencer,4528,27,4.9,15,Menengah
tokopedia,348852070,baju-atasan-tunik-wanita-tunik-pocket-kemeja-tunik-blouse-muslim-pink,lucky-fj,4750,28,4.6,7,Menengah
tokopedia,2088522137,baju-atasan-wanita-big-size-blouse-kemeja-ukuran-besar-jumbo-blue,jankstonestore,1692,26,4.8,12,Menengah
tokopedia,1972320451,damai-fashion-baju-atasan-kaos-wanita-kaos-didas-tshirt-didas-tumb-kuning,lvco,763,28,5.0,6,Menengah
tokopedia,612623485,gucci-rajut-import-baju-rajut-wanita-baju-atasan-rajut-wanita-kaos,bundaalula,5785,28,4.6,18,Menengah
tokopedia,613106691,fortklass-felicia-baju-atasan-blouse-wanita-lengan-panjang-blus-cewek-biru,fortklass,6625,28,4.5,18,Menengah
tokopedia,684711896,baju-atasan-muslim-hijab-tunik-wanita-muslim-long-kemeja-lkp-premium-orange,gjfsh,2774,28,4.8,20,Menengah
tokopedia,299609712,baju-atasan-wanita-tunik-muslim-safira-bahan-toyobo-ori-polos,aisyahstore99,4529,28,4.2,17,Menengah
tokopedia,1575010511,baju-atasan-wanita-tunik-baju-batik-wanita-blouse-batik-kantor-an1,tunikbatikmurah,2171,27,4.7,13,Menengah
tokopedia,2014549532,kings-ananda-tunic-4-size-7-warna-baju-atasan-tunic-fashion-wanita-l-tosca,kingsfashion88,766,23,4.9,12,Menengah
tokopedia,1424753434,blouse-casual-lengan-pendek-polos-sa79-baju-atasan-wanita-blouse-yellow,melyfashion,2353,26,4.9,18,Menengah
tokopedia,617072377,baju-atasan-blouse-kaos-wanita-muslimah-lengan-panjang-melly-clover-size-s,raihahonlineshop,6749,28,4.9,14,Menengah
tokopedia,299426410,blouse-brukat-atasan-wanita-baju-kekinian-untuk-pesta,alfasop,15833,27,4.4,13,Menengah
tokopedia,1289693525,marks-spencer-kemeja-wanita-pure-cotton-relaxed-3-4-sleeve-shirt-lilac-10,marksspencer,2641,27,4.7,18,Menengah
tokopedia,1820928544,kaos-wanita-poodle-baju-atasan-wanita-ungu-lilac,carotyles,971,27,4.9,9,Menengah
tokopedia,1880611081,tunik-madona-merah-baju-atasan-kemeja-polos-wanita-abu-abu,kaviacollectionss,4770,27,4.2,9,Menengah
tokopedia,941672315,kaos-olahraga-wanita-masterman-go-play-ladies-orange-xl,masterman,2176,25,5.0,12,Menengah
tokopedia,1293116775,ms-daisy-amber-blouse-kasual-baju-muslim-atasan-wanita,msdaisy,2269,27,4.9,20,Menengah
tokopedia,2045408943,baju-kaos-atasan-wanita-katun-bambu-merah-putih-do-it-for-indonesia-merah-m,undertherainbow,550,27,4.9,12,Menengah
tokopedia,1653050678,kaos-tie-dye-wanita-lengan-panjang-baju-atasan-santai-murah,dasterkaoschyeta,922,26,4.9,10,Menengah
tokopedia,1029975742,baju-wanita-atasan-wanita-kaos-wanita-baju-bali-baju-polos-daster-28,heppishopp12,901,27,4.8,12,Menengah
tokopedia,1940422017,blus-blouse-atasan-tangan-panjang-wanita-t-shirt-jumbo-big-size-putih,importkorea,8142,27,4.3,16,Menengah
tokopedia,1293206466,baju-blouse-atasan-wanita-lengan-pendek-korean-style-kekinian-8fa-0667-mustard,8fastore,5528,27,4.5,11,Menengah
tokopedia,539267550,blouse-shine-oshin-mustard-baju-atasan-wanita-0153-shv,supermodel-tkpd,5259,27,4.6,10,Menengah
tokopedia,1147279131,baju-atasan-wanita-blouse-tunik-batik-primis-jumbo-ld-120-modern,tabasama,3409,27,4.5,22,Menengah
tokopedia,1044788576,atasan-senam-aerobik-wanita-baju-fitness-wanita-kaos-fitnes-cewek-merah-m,tobysport,945,27,4.9,8,Menengah
tokopedia,1987061138,m-s-baju-tidur-wanita-cotton-not-going-out-slogan-pyjama-top-dark-pink-8,marksspencer,1791,27,4.1,16,Menengah
tokopedia,1621530756,setelan-baju-senam-wanita-jumbo-atasan-senam-dan-celana-senam-pendek-orange-l,zulfasportwear,1019,25,5.0,13,Menengah
tokopedia,1668003951,two-mix-baju-bayi-dress-bayi-perempuan-pakaian-baby-wanita-2961-hijau-m,twomix,4113,27,4.8,17,Menengah
tokopedia,1219497504,kaos-atasan-baju-wanita-tshirt-tee-tumble-tee-o-neck-jumbo-size-stitch,felyn-store,1416,25,4.9,19,Menengah
tokopedia,1709566551,baju-atasan-kerja-lengan-kemeja-pita-scarf-blouse-wanita-korea-import-orange-l,amelie-wholesale,16072,27,4.6,14,Menengah
tokopedia,592133520,sweater-wanita-bt-21-bt21-long-sleeve-kaos-baju-atasan-anak-remaja,prelovedboutique,9306,27,4.0,12,Menengah
tokopedia,1960004859,secondshape-baju-atasan-gym-wanita-senam-fitness-yoga-tangan-pendek-biru-muda-s,secondshape,448,22,5.0,6,Menengah
tokopedia,449507507,cookie-tunik-baju-atasan-wanita-muslimah-terbaru-kekinian-modern,rafiera,3364,27,4.8,6,Menengah
tokopedia,2012884905,kemeja-kotak-navy-baju-atasan-wanita-baju-kerja-hem-blouse-birudongker-biru-l,tokokosmeti-4,4733,26,4.7,9,Menengah
tokopedia,542668736,atasan-tulle-tee-baju-tile-senam-wanita-by-request-allsize,j3sisters,1618,26,5.0,10,Menengah
tokopedia,1600412396,baju-atasan-wanita-jumbo-blouse-scuba-premium-big-size-motif-hermes-kuning,ffeliciafashion,2403,25,5.0,15,Menengah
tokopedia,2066900985,baju-atasan-blouse-wanita-marchemode-lenka-peacock-size-1,marchemode,634,26,5.0,10,Menengah
tokopedia,1427129094,colorbox-loose-short-sleeve-stipes-shirt-i-bswkey220l007-black-black-s,colorboxid,1418,20,4.8,13,Menengah
tokopedia,1631785276,blouse-sa1-lengan-pendek-ld-96-polos-baju-atasan-wanita-blouse-navy,melyfashion,1570,25,5.0,16,Menengah
tokopedia,604734970,blouse-jumbo-bc8-baju-atasan-wanita-bigsize,paphika,1382,25,4.8,9,Menengah
tokopedia,1332102670,colorbox-roll-up-sleeves-shirt-i-blwkey120g021-khaki-khaki-s,colorboxid,3543,25,5.0,14,Menengah
tokopedia,1675406529,novita-tunik-baju-wanita-atasan-wanita-motif-floral-rayon-viscose-putih-allsize,wadahfashion-id,5069,26,3.7,16,Menengah
tokopedia,1385888718,baju-atasan-wanita-blouse-fashion-muslim-cewek-size-m-l-xl-jumbo-jumbo,zwalan,10207,26,4.8,16,Menengah
tokopedia,558902540,t-shirt-wanita-sling-shoulder-back-halter-top-tees-ungu-ea73,kingdomclothes,2739,26,4.5,10,Menengah
tokopedia,2250514393,baju-batik-modern-atasan-batik-wanita-lengan-panjang-trompet-kerja-yellow-defect-1,pikoid,5459,25,4.8,9,Menengah
tokopedia,382951488,baju-atasan-wanita-rena-long-cardi-cardigan-outer-baju-muslimah-modern,dinarajaya,5815,26,4.6,13,Menengah
tokopedia,1810316248,rival-set-baju-setelan-celana-wanita-kekinian-polos-atasan-korea-navy,yehaoutfits,5239,24,4.8,16,Menengah
tokopedia,371047310,elfit-tunik-baju-atasan-wanita-jeans-blouse-jeans-tunik-jeans-murah,lzonafashion,7016,26,4.7,19,Menengah
tokopedia,1888122724,blouse-lia-batik-cewek-modern-atasan-kantor-baju-wanita-cantik-murah-ps063-red,acesakurafashion,3366,26,4.8,12,Menengah
tokopedia,389434471,blouse-batik-wanita-blus-batik-atasan-batik-baju-batik-wanita-c053,batikgemilang,4325,26,4.8,9,Menengah
tokopedia,396084065,baju-atasan-imlek-cheongsam-wanita-dewasa-bahan-satin-s-l-xl-xxl-xxxl,anbstore17,4416,26,4.9,14,Menengah
tokopedia,300125713,baju-atasan-batik-wanita-modern-nona-rara-tangga-kuning2-t0128-sesuai-gambar-s,nonararabatik,2095,26,4.6,12,Menengah
tokopedia,1239411286,atasan-kaos-nesia-tee-baju-katun-polos-slim-all-size-fit-l-wanita-nevi,classfashionofficia,1210,26,4.0,5,Menengah
tokopedia,1895480246,blouse-zahra-batik-cantik-modern-atasan-kerja-cewek-baju-wanita-murah-btc-maroon,acesakurafashion,3846,26,4.6,14,Menengah
tokopedia,1944704146,blouse-batik-byonka-atasan-kerja-kantor-cewek-baju-wanita-cantik-murah-527bkx-blue,acesakurafashion,4108,26,4.8,15,Menengah
tokopedia,850212226,mango-shirt-valentin-off-white-l,mango,6768,26,4.5,11,Menengah
tokopedia,708792918,baju-tank-top-wanita-sexy-munafie-import-bisa-buat-daleman,liewen,5649,26,4.8,8,Menengah
tokopedia,694050327,domyos-kaos-polos-wanita-putih-l-decathlon-1695640,decathlon,3185,26,4.8,10,Menengah
tokopedia,2248379079,croptop-olahraga-wanita-fitness-zumba-yoga-fitwear-arica-tie-ls-white-s,fitwearofficial,1736,25,4.9,15,Menengah
tokopedia,1596613080,atasan-wanita-busui-yoona-blouse-katun-rayon-baju-muslim-perempuan-pink,grosirpakaianwanita-1,2293,22,4.1,12,Menengah
tokopedia,1029964562,baju-wanita-atasan-wanita-kaos-wanita-baju-bali-baju-polos-daster-16,heppishopp12,800,25,4.8,13,Menengah
tokopedia,1945134231,audrey-shirt-blouse-kemeja-atasan-wanita-lengan-balon-putih-hitam-hitam-new,babajhu,6785,23,4.3,7,Menengah
tokopedia,325724750,baju-atasan-blouse-wanita-clove-top-blouse-rina-batwing-kelelawar-hitam,wwwunikmurahcom,1833,25,3.4,5,Menengah
tokopedia,541235201,fortklass-sonya-tunik-baju-atasan-blouse-wanita-lengan-panjang-warna-h-biru-navy,fortklass,5176,25,4.7,13,Menengah
tokopedia,2029304680,hia-everywear-jenna-top-hitam-baju-olahraga-muslimah,hiaeverywear,629,23,4.9,12,Menengah
tokopedia,1731326573,blouse-rena-batik-cantik-modern-atasan-kantor-baju-wanita-cantik-murah-bij-orange,acesakurafashion,3203,25,4.8,10,Menengah
tokopedia,1788604407,kaos-wanita-bear-baju-atasan-wanita-hitam,carotyles,867,25,5.0,12,Menengah
tokopedia,617470579,monellina-fashion-baju-blouse-atasan-xxl-jumbo-murah-wanita-9342-navy-l,monellinafashion,4817,25,4.9,9,Menengah
tokopedia,1263358078,baju-atasan-wanita-brokat-fd131-m-grey,kanayaidstore,4412,25,4.5,17,Menengah
tokopedia,682785468,blouse-tenun-etnik-baju-blouse-atasan-wanita,reetnik,4522,25,4.7,18,Menengah
tokopedia,1250995698,g8-at-baju-blus-cewek-blouse-wanita-atasan-trendy-casual-kekinian-maroon,jonsanolshop,1746,25,4.2,11,Menengah
tokopedia,1954486372,gap-105-everywear-slub-tee-baju-atasan-kaos-wanita-branded-olive,shoppingcrazee,848,25,5.0,9,Menengah
tokopedia,419437851,kaos-ringer-tee-katun-tumblr-tee-baju-atasan-wanita-cewek-perempuan-abu-abu-muda,carotyles,2191,25,4.8,6,Menengah
tokopedia,1393146321,baju-atasan-kemeja-jumbo-polos-wanita-oversize-lengan-balon-murah-mustard-xxl,hijabstuffashion,1510,25,5.0,11,Menengah
tokopedia,1431767767,atasan-senam-wanita-gym-aerobik-zumba-yoga-ketat-baju-olahraga-cewek-putih-allsize,planqueen,2350,25,4.9,12,Menengah
tokopedia,1964073690,miniletics-sans-crop-tee-kaos-olahraga-wanita-blue-jay-s,miniletics,1175,24,5.0,8,Menengah
tokopedia,1754006912,promo-baju-atasan-tria-blouse-lengan-panjang-wanita-murah-merah-polos,jeantboutique,4381,25,4.8,13,Menengah
tokopedia,1719458689,miniletics-breezy-tank-tank-top-wanita-black-m,miniletics,2251,25,4.8,6,Menengah
tokopedia,1194312199,baju-atasan-wanita-zarma-ines-tunik-pastel-green-dusty,zarmaindonesia,3194,25,4.5,10,Menengah
tokopedia,1884191958,baju-panjang-semanggi-biru-sm,sejauhsmm,2135,25,5.0,14,Menengah
tokopedia,1511937452,tiento-baju-kaos-sport-baselayer-manset-base-layer-olahraga-retro-race-xs,tiento,7611,25,5.0,13,Menengah
tokopedia,1566937236,masshiro-co-minako-shirt,masshiroandco,2144,25,5.0,8,Menengah
tokopedia,755488598,fortklas-monalisa-pantai-baju-atasan-kemeja-pastel-rayon-kantor-wanita-orange,fortklass,4372,22,4.6,14,Menengah
tokopedia,1497744234,dk007-kaos-wanita-baju-wanita-atasan-wanita-kaos-cewek-baju-cewek-putih-s,winnerrstore,424,24,4.8,14,Menengah
tokopedia,1722112939,eli-crop-shirt-nude-lookboutiquestore-m,lbs-store,2854,25,5.0,11,Menengah
tokopedia,338102855,baju-atasan-wanita-moluna-rajut-pita-belakang-bahan-rajut-maroon,wwwunikmurahcom,3928,25,4.2,13,Menengah
tokopedia,596713133,baju-tunik-wanita-ocha-tunik-atasan-muslimah-biru-muda,look180,2721,25,4.8,14,Menengah
tokopedia,1110258993,timetru-01-dolman-top-baju-atasan-wanita-branded-purple,shoppingcrazee,1230,25,5.0,7,Menengah
tokopedia,1357630936,monellina-06215-baju-blouse-atasan-xxl-jumbo-murah-wanita-kekin-maroon-xxl,monellinafashion,4453,24,4.9,15,Menengah
tokopedia,2052474093,atasan-wanita-big-size-ld-130-kemeja-wanita-jumbo-baju-jumbo-big-size-5160-plum,escstore,1936,24,4.8,12,Menengah
tokopedia,1033749103,bigsize-blouse-batik-modern-xl-atasan-cewek-jumbo-baju-fashion-wanita-black-fcec,acesakurafashion,4830,24,4.7,14,Menengah
tokopedia,1722109630,eli-crop-shirt-white-lookboutiquestore-s,lbs-store,1059,24,5.0,8,Menengah
tokopedia,1821128059,damai-fashion-jakarta-baju-atasan-sweater-wanita-lenka-dreaming-ko-pink,lvco,881,24,4.7,7,Menengah
tokopedia,1697093542,baju-atasan-wanita-lengan-panjang-longsleeve-stripy-biru,multimart8,2525,24,4.4,11,Menengah
tokopedia,1790491528,styles-fashion-baju-kaos-atasan-wanita-print-micky-mouse-t-shirt-hitam-m,stylesfashionn,336,24,4.9,13,Menengah
tokopedia,599385802,dolina-tunik-baju-atasan-plisket-muslim-atasan-blus-wanita-terbaru,rahayuolshopmurm,3911,24,4.7,9,Menengah
tokopedia,1624263092,baju-kaos-atasan-wanita-hachiko-ld-120cm-hitam,meishop,364,22,4.4,9,Menengah
tokopedia,390842969,dress-remaja-dress-kekinian-dress-putih-modern-atasan-baju-wanita,my-sweety,4461,24,4.4,13,Menengah
tokopedia,705255452,15b-baju-batik-wanita-bigsize-4l-jumbo-lengan-pendek-atasan-kantor,rumahbatikwanita,2121,24,4.9,14,Menengah
tokopedia,1982038085,baju-jumbo-wanita-big-size-atasan-jumbo-wanita-atasan-bigsize-wanita-motif-10,deedstore,282,24,4.8,10,Menengah
tokopedia,1475254325,fashion-baju-atasan-kaos-tshirt-oblong-dress-wanita-cewek-fit-m-putih-s,sobo-01,2395,23,4.1,10,Menengah
tokopedia,1322657190,abella-shirt-white-lookboutiquestore-l,lbs-store,1691,24,5.0,10,Menengah
tokopedia,1972279587,tunik-baju-tunik-wiza-tunik-baju-atasan-wanita-terlaris-m-hitam,tofbandung,1773,22,4.7,18,Menengah
tokopedia,2172716310,bl-ball-top-baju-wanita-atasan-blouse-top-sabrina-polka-polkadot-hikari-navy,taraainiapraba,4479,24,4.1,7,Menengah
tokopedia,586814455,ab638061-baju-atasan-wanita-blouse-korea-import-putih-biru-hijau-blue,amelie-wholesale,9027,24,4.3,14,Menengah
tokopedia,1417264976,kemeja-lengan-panjang-camicia-shirt-24030p5ru-10pm-s,logo-jeans,1907,24,4.8,20,Menengah
tokopedia,1322212975,baju-gamis-tunik-atasan-muslim-wanita-jumbo-remaja-pesta-terbaru-murah-mocca-s,centralshopfashion,1363,23,4.8,14,Menengah
tokopedia,1621624832,baju-atasan-wanita-muslim-original-virla-blouse-terminal-grosir-grey,terminalgrosir,3604,24,4.9,15,Menengah
tokopedia,413644032,logo-jeans-shirt-pow-offwhite-24620l5ow-putih-m,logo-jeans,5104,24,4.8,5,Menengah
tokopedia,850217654,mango-shirt-walter2-beige-xs,mango,3452,23,5.0,6,Menengah
tokopedia,1416819799,baju-kaos-atasan-tshirt-distro-fashion-pria-wanita-oxprey-murah-1674p-s-putih,oxprey59,3521,24,4.5,12,Menengah
tokopedia,1869731181,brep-516-dolman-hidden-button-top-baju-atasan-blouse-wanita-branded-blue,shoppingcrazee,742,24,5.0,8,Menengah
tokopedia,1777856687,promo-baju-atasan-kemeja-mildies-model-v-neck-wanita-murah-putih,jeantboutique,2606,24,4.5,13,Menengah
tokopedia,1622045200,baju-rohani-kristen-kaos-wanita-atasan-pria-kaos-rohani-baju-kuning-s,tsucloth,448,22,5.0,10,Menengah
tokopedia,828257702,marks-spencer-kemeja-wanita-printed-3-4-sleeve-shirt-light-pink-mix-10,marksspencer,5215,24,4.8,14,Menengah
tokopedia,1223096464,alowalo-cropped-t-shirt-crew-neck-short-sleeve-colorful-women-light-blue-s,alowalo,1330,24,4.9,9,Menengah
tokopedia,577228535,renatan-baju-atasan-blouse-wanita-lengan-panjang-putih-hitam,fortklass,4149,23,4.7,18,Menengah
tokopedia,1919844917,berrybenka-atasan-kemeja-sophie-hestia-pocket-shirt-navy-one-size,berrybenka,1473,19,5.0,8,Menengah
tokopedia,431813311,velove-rajut-mustard-baju-atasan-wanita-0133-scv,supermodel-tkpd,3408,23,4.9,10,Menengah
tokopedia,425786421,baju-atasan-wanita-muslimah-sienna-long-tunik-jumbo-wanita-modern,millennia,2758,23,4.6,11,Menengah
tokopedia,1382825426,crop-top-t-shirt-wanita-fashion-wanita-atasan-wanita-crop-top-w-putih-m,bsm2,1527,23,4.6,13,Menengah
tokopedia,2034342565,baju-tanktop-olahraga-wanita-woman-sport-tank-top-yoga-fitness-lari-abu-abu-xs,ribbonrepublic,646,23,4.8,8,Menengah
tokopedia,297170301,51477-cantika-tunic-baju-tunik-murah-atasan-muslim-baju-muslim-wanita,glorypurpleshop,5862,23,4.9,9,Menengah
tokopedia,521370951,baju-atasan-tunik-wanita-muslim-long-kemeja-lks,my1stshop,2633,23,4.5,10,Menengah
tokopedia,295633814,fgh-blus-xl-felancy-merah-baju-wanita-blouse-kaos-atasan-cewek,voeltoez,1966,23,4.0,8,Menengah
tokopedia,1624771282,kaos-tumblr-tee-cereal-bordir-atasan-baju-t-shirt-wanita-cewek-merah-muda,carotyles,861,22,4.8,11,Menengah
tokopedia,2000487891,kemeja-wanita-polos-basic-kantor-lengan-panjang-baju-atasan-terbaru-ungu-lilac-m,bajumsulim,557,22,4.8,4,Menengah
tokopedia,695266729,baju-atasan-kemeja-blouse-shirt-wanita-v-neck-bahan-premium-polos-l-hitam,qhitoostore,3780,22,4.7,11,Menengah
tokopedia,1775225701,atasan-tenun-kombinasi-51-baju-blouse-kerja-wanita-modern-abu-abu-s,olenkacloset,2153,22,4.9,13,Menengah
tokopedia,704739024,payung-3n-t0510-baju-atasan-kerja-blouse-batik-wanita-modern-nona-rara-xs,nonararabatik,2061,23,4.9,10,Menengah
tokopedia,2077376442,kemeja-baju-atasan-wanita-big-size-m-l-xl-2xl-3xl-jumbo-gaya-jepang-hitam-m,agengrosirmurahh,1053,20,4.4,13,Menengah
tokopedia,522383975,baju-batik-wanita-bigsize-4l-jumbo-lengan-panjang-atasan-kantor,rumahbatikwanita,3485,22,5.0,10,Menengah
tokopedia,582969284,kate-spade-top-blouse-baju-atasan-wanita-bl1041-as-burrgundy,myyoora,2804,23,4.9,8,Menengah
tokopedia,436163973,kucing-top-baju-murah-atasan-kaos-cewek-wanita-remaja-lengan-panjang,thefashionroom,4669,23,4.5,13,Menengah
tokopedia,1303588534,fashion-wanita-big-sale-cuci-gudang-baju-karungan-atasan-wanita-biru,limmestore,1257,23,5.0,4,Menengah
tokopedia,1559581847,kemeja-atasan-wanita-xxxl-super-jumbo-oversize-ld-130-baju-big-size-5110-navy,escstore,2969,22,4.8,16,Menengah
tokopedia,1368655588,tango-tbs-t0618-baju-atasan-kerja-blouse-batik-wanita-modern-2l,nonararabatik,2888,23,4.8,14,Menengah
tokopedia,1293160820,monellina-50125-baju-kemeja-atasan-xxl-jumbo-lengan-pendek-wanita-mustard-l,monellinafashion,2254,23,4.7,15,Menengah
tokopedia,1293053417,monellina-50117-baju-kemeja-atasan-xxl-jumbo-lengan-panjang-wanita-navy-l,monellinafashion,2764,23,4.8,10,Menengah
tokopedia,1365902378,batik-couple-kebaya-atasan-wanita-brokat-modern-baju-kondangan-lamaran-dusty,mampier,7786,22,4.9,13,Menengah
tokopedia,569166971,189-premium-cardigan-outer-baju-atasan-wanita-berkualitas-hitam,trioshopgrosir,3354,23,4.6,8,Menengah
tokopedia,330084663,lee-vierra-dominika-top-atasan-renang-wanita-size-xxl,leevierra,5454,20,4.6,12,Menengah
tokopedia,1955232921,ana-626-rollsleeve-slub-tee-baju-atasan-kaos-wanita-branded-black,shoppingcrazee,494,23,5.0,5,Menengah
tokopedia,1487544160,baju-batik-solo-wanita-jumbo-atasan-batik-kerja-tunik-batik-kanaya-standar,batiknitami,3307,11,4.4,7,Bawah
tokopedia,1644456916,baju-batik-atasan-tunik-wanita-atasanbatik-murah-tunik-batikwanita-m-8,batiksyafira,1148,23,4.6,10,Menengah
tokopedia,1873486084,itsuki-corduroy-shirt-army-lookboutiquestore-l,lbs-store,1485,23,5.0,17,Menengah
tokopedia,1836576843,zoya-tariza-tunik-baju-atasan-wanita-l-black,zoya,2402,22,5.0,13,Menengah
tokopedia,1879158276,baju-atasan-wanita-blouse-muslim-katun-rayon-polos-jumbo-marun-xxl-ld-120cm,archive-bajusolo1,1240,21,4.8,12,Menengah
tokopedia,1521600854,lerosetz-round-neck-rayon-brown-texture-shirt-s,novelmice,1760,22,5.0,12,Menengah
tokopedia,1512954676,atasan-batik-big-size-blouse-jumbo-baju-kerja-big-size-wanita-blus-big-s,putrinasya,4376,22,4.2,12,Menengah
tokopedia,849944055,kemeja-jumbo-rania-baju-atasan-wanita-bigsize-lengan-panjang-xxxl-mocca,ifzstore,5872,20,4.9,12,Menengah
tokopedia,1039561433,kaos-oblong-wanita-baju-murah-atasan-polos-melar-jumbo-size-lc-1504-hitam,sarangjeans,1200,22,5.0,12,Menengah
tokopedia,1379518491,monellina-vini-baju-kaos-atasan-xxl-jumbo-lengan-pendek-wanita-kuning-xxl,monellinafashion,1852,22,4.9,11,Menengah
tokopedia,1123705902,adria-satin-shirt-dusty-rose-lookboutiquestore-l,lbs-store,3079,22,4.7,10,Menengah
tokopedia,1528605459,kaos-olahraga-wanita-dry-fit-masterman-merah-muda-l,masterman,1250,21,4.7,9,Menengah
tokopedia,1710365794,baju-atasan-wanita-blouse-wanita-baju-wanita-jumbo-baju-big-size-1515-hitam-allsize-big,go-jeans,548,21,4.7,12,Menengah
tokopedia,596072370,pierre-cardin-energized-sports-bra-606-62137blbl-light-blue-32b,pierrecardin,3192,19,4.7,7,Menengah
tokopedia,1099345398,bl10965-baju-atasan-kemeja-casual-wanita-big-size-jumbo-motif-summer,indopattern,2339,22,4.8,10,Menengah
tokopedia,1274039108,ready-baju-korea-wanita-atasan-crop-top-korean-fashion-hitam,8withme,3498,21,5.0,9,Menengah
tokopedia,774499998,baju-atasan-wanita-rainbowy-crop-tee-kaos-rainbow-tumblr-tee,deekedai,4300,22,4.4,8,Menengah
tokopedia,1203790276,baju-atasan-wanita-polos-zarma-anan-tunik-pastel-mocca-dusty,zarmaindonesia,6954,21,4.8,12,Menengah
tokopedia,595179618,kaos-big-size-oversized-ria-baju-atasan-wanita-blue-ac6b,fashionkorea8,9159,22,4.0,9,Menengah
tokopedia,522808468,alaya-3negeri-t0383-baju-blouse-atasan-batik-wanita-modern-nona-rara-m,nonararabatik,3574,22,5.0,11,Menengah
tokopedia,2037689347,baju-atasan-wanita-jumbo-baju-wanita-ukuran-besar-salwa-white,bajuukuranbesar1,5190,22,4.8,15,Menengah
tokopedia,1350253402,kaos-cewek-atasan-baju-wanita-lengan-panjang-terbaru-model-style-biru,syaestwo,1691,22,4.5,8,Menengah
tokopedia,1676305853,kaos-oblong-wanita-baju-murah-atasan-motif-garis-batik-melar-lc1532big-black,sarangjeans,531,20,4.7,11,Menengah
tokopedia,566945281,promo-kemeja-wanita-baju-impor-atasan-korea-kmj-motif-bunga-samping-putih,ferrishshop,1311,22,5.0,5,Menengah
tokopedia,1011833886,tshirt-kaos-atasan-baju-wanita-tee-t-shirt-anak-remaja-korea-blouse,bellzboutique,4869,22,4.7,12,Menengah
tokopedia,2125269997,blouse-batik-modern-atasan-etnik-cewek-cantik-baju-wanita-kantor-murah-nv034-navy,acesakurafashion,4218,22,5.0,8,Menengah
tokopedia,1673388842,kaos-atasan-baju-wanita-yh955,nutty-olstore,44,22,5.0,19,Menengah
tokopedia,956537941,fenita-stripe-blouse-korea-salur-baju-atasan-wanita-terbaru-maroon,bajuibudananak,2312,20,4.0,12,Menengah
tokopedia,1866790083,brep-515-camisole-baju-atasan-tank-top-wanita-branded-white,shoppingcrazee,645,22,4.9,8,Menengah
tokopedia,625810525,atasan-batwing-jumbo-mustard-baju-atasan-wanita-0140-sli,supermodel-tkpd,2036,22,4.0,12,Menengah
tokopedia,1722098536,eli-crop-shirt-lilac-lookboutiquestore-s,lbs-store,1736,22,5.0,9,Menengah
