online_shop,product_id,product_name,product_key,shop_name,condition,price,view_count,sold_count,rating_average,review_count
tokopedia,768810938,Atasan Wanita Baju Rajut MIKA knit - Abu Muda,atasan-wanita-baju-rajut-mika-knit-abu-muda,bajurajutmilkan,NEW,30000,2407,31,4.7,11
tokopedia,1811869182,KERLITA PLAID SHIRT / atasan kemeja wanita dewasa terbaru korean style - Putih,kerlita-plaid-shirt-atasan-kemeja-wanita-dewasa-terbaru-korean-style-putih,nadiptishop,NEW,39000,5830,31,4.7,17
tokopedia,801973074,Domyos Kaos Polos Fitness Pink China Wanita Decathlon - 8543513 - 38,domyos-kaos-polos-fitness-pink-china-wanita-decathlon-8543513-38,decathlon,NEW,92000,2891,32,4.9,13
tokopedia,1683974365,"Kebaya Kutu Baru Baju Bali Modern Atasan Brukat Wanita Murah Grosir - maroon, S",kebaya-kutu-baru-baju-bali-modern-atasan-brukat-wanita-murah-grosir-maroon-s,onyougrosir,NEW,75000,2604,33,5,13
tokopedia,1334523880,KAOS TUMBLR TEE ILAMA BDR ATASAN BAJU T SHIRT WANITA CEWEK PEREMPUAN - Hitam,kaos-tumblr-tee-ilama-bdr-atasan-baju-t-shirt-wanita-cewek-perempuan-hitam,carotyles,NEW,29000,1410,31,4.9,21
tokopedia,436201781,Baju Wanita Atasan Wanita Blouse jumbo zipper maroon,baju-wanita-atasan-wanita-blouse-jumbo-zipper-maroon,beauty2404,NEW,90000,3629,31,4.5,12
tokopedia,322544189,Donela Dress Wanita/Dress Murah Spandek/Blouse Atasan/Baju Atasan,donela-dress-wanita-dress-murah-spandek-blouse-atasan-baju-atasan,dinarajaya,NEW,22999,2047,31,4.6,14
tokopedia,1477644284,FortKlass VIERRA Baju atasan blouse wanita lengan Pendek - Putih,fortklass-vierra-baju-atasan-blouse-wanita-lengan-pendek-putih,fortklass,NEW,40000,4712,31,3.6,15
tokopedia,310289462,Lidi top baju atasan kaos blouse cewek wanita remaja lengan panjang,lidi-top-baju-atasan-kaos-blouse-cewek-wanita-remaja-lengan-panjang,thefashionroom,NEW,50000,6114,30,4.7,13
tokopedia,315101391,Blouse Batik Atasan Batik Wanita Baju Kemeja Batik Pekalongan 16,blouse-batik-atasan-batik-wanita-baju-kemeja-batik-pekalongan-16,batikalita,NEW,63500,4403,30,4.9,13
tokopedia,333422846,Baju Atasan Blouse Wanita Saviana Blouse Bahan Twiscone - Hitam,baju-atasan-blouse-wanita-saviana-blouse-bahan-twiscone-hitam,wwwunikmurahcom,NEW,37000,5763,30,4.3,10
tokopedia,276365118,fgh KMJ hem valen putih maroon tosca / baju wanita kemeja cewek atasan,fgh-kmj-hem-valen-putih-maroon-tosca-baju-wanita-kemeja-cewek-atasan,voeltoez,NEW,64000,5267,30,4.4,9
tokopedia,1261803498,scarf tank top wanita import / baju atasan pantai / casual korean top - MOTIF 1,scarf-tank-top-wanita-import-baju-atasan-pantai-casual-korean-top-motif-1,sexy8,NEW,200000,2352,30,4.9,8
tokopedia,1184074225,baju atasan wanita bordir blouse adem fashion bali baju rumah,baju-atasan-wanita-bordir-blouse-adem-fashion-bali-baju-rumah,baligiftsouvenir,NEW,33800,1128,30,4.8,11
tokopedia,725119076,57197 burberry top/baju tunik murah/atasan muslim wanita murah - Cream,57197-burberry-top-baju-tunik-murah-atasan-muslim-wanita-murah-cream,glorypurpleshop,NEW,57000,7559,30,4.7,18
tokopedia,522311031,"Baju Blouse Atasan Batik Wanita Modern Nona Rara, Mixmatch Garut T0110 - S",baju-blouse-atasan-batik-wanita-modern-nona-rara-mixmatch-garut-t0110-s,nonararabatik,NEW,295000,8170,30,4.5,10
tokopedia,1844630846,Blouse Jumbo Blouse Muslim Modern Atasan Wanita Jumbo MAUDI SHIRT - army,blouse-jumbo-blouse-muslim-modern-atasan-wanita-jumbo-maudi-shirt-army,tofbandung,NEW,62500,1863,30,4.5,17
tokopedia,1499829164,"Blouse batik wanita / Atasan Batik Wanita / Baju Batik Kerja kantor - Kembang langit, M",blouse-batik-wanita-atasan-batik-wanita-baju-batik-kerja-kantor-kembang-langit-m,ar-fashions,NEW,37000,234,30,5,3
tokopedia,2134029359,Pijama wanita - baju tidur set celana pendek dan tank top - M,pijama-wanita-baju-tidur-set-celana-pendek-dan-tank-top-m,byliah,NEW,65000,3075,30,4.5,15
tokopedia,593360909,"Tiara 3Negeri T0492,Baju atasan blouse batik wanita modern nona rara - S",tiara-3negeri-t0492-baju-atasan-blouse-batik-wanita-modern-nona-rara-s,nonararabatik,NEW,345000,6849,30,5,21
tokopedia,2000279256,Baju Atasan Wanita Blouse Batik Busui Kekinian Terbaru Eksklusif. - S,baju-atasan-wanita-blouse-batik-busui-kekinian-terbaru-eksklusif-s,batik-pasirsari,NEW,70000,97,30,5,4
tokopedia,1323813841,"Monellina SENECA Baju Kaos Atasan XXL Jumbo Lengan Pendek Wanita - Maroon, L",monellina-seneca-baju-kaos-atasan-xxl-jumbo-lengan-pendek-wanita-maroon-l,monellinafashion,NEW,32000,3071,28,4.3,16
tokopedia,1566932921,ZUMBA POCKET VEST (Atasan Saja) - Baju Senam Wanita Import Original - Hitam,zumba-pocket-vest-atasan-saja-baju-senam-wanita-import-original-hitam,bajusenamimport,NEW,95000,5707,29,4.9,13
tokopedia,1024717226,"Tiara Garut T0570,Baju atasan blouse batik wanita modern Nona Rara - XL",tiara-garut-t0570-baju-atasan-blouse-batik-wanita-modern-nona-rara-xl,nonararabatik,NEW,295000,3425,30,4.9,14
tokopedia,728293603,YC220 Kemeja Putih Bordir Tunik Atasan Wanita Pesta Baju Kerja Panjang,yc220-kemeja-putih-bordir-tunik-atasan-wanita-pesta-baju-kerja-panjang,shopingyuk,NEW,165000,8575,30,4.8,18
tokopedia,1797400089,Caira Top Navy - HIA EveryWear - Kaos Olahraga - Kaos Jalan,caira-top-navy-hia-everywear-kaos-olahraga-kaos-jalan,hiaeverywear,NEW,149000,719,31,4.9,17
tokopedia,202421805,xxxxl xxxl jumbo bigsize atasan baju wanita blouse kaos santai simpel,xxxxl-xxxl-jumbo-bigsize-atasan-baju-wanita-blouse-kaos-santai-simpel,bellzboutique,NEW,109999,7204,30,4.3,16
tokopedia,1636582781,Blouse oversize 1534 lengan pendek polos / Baju atasan wanita - green,blouse-oversize-1534-lengan-pendek-polos-baju-atasan-wanita-green,melyfashion,NEW,79000,2676,29,4.9,18
tokopedia,432924675,DINI TUNIK | TUNIK | BAJU ATASAN MUSLIM | ATASAN WANITA MURAH - Grey,dini-tunik-tunik-baju-atasan-muslim-atasan-wanita-murah-grey,bom1,NEW,37000,77416,3302,4.4,218
tokopedia,1412908112,"Ms Daisy Grace Tied Top Baju Atasan Wanita Kasual Blouse - S-M, Dusty Pink",ms-daisy-grace-tied-top-baju-atasan-wanita-kasual-blouse-s-m-dusty-pink,msdaisy,NEW,145000,2803,30,4.9,17
tokopedia,392568649,"ATHENES SHIRT MAROON LOOKBOUTIQUESTORE - Maroon, S",athenes-shirt-maroon-lookboutiquestore-maroon-s,lbs-store,NEW,249000,3525,29,4.6,10
tokopedia,1033292748,OLD NAVY Linen Capsleeve Top Baju Atasan Wanita Branded - Gray,old-navy-linen-capsleeve-top-baju-atasan-wanita-branded-gray,shoppingcrazee,NEW,49000,1883,29,4.9,14
tokopedia,1368521659,"Cindy Tbs T0623, Baju atasan kerja blouse batik wanita modern - XS",cindy-tbs-t0623-baju-atasan-kerja-blouse-batik-wanita-modern-xs,nonararabatik,NEW,325000,3157,29,4.9,19
tokopedia,1057286270,"Monellina JADE Baju Kaos Atasan XXL Jumbo Murah Wanita Kekinian - Mustard, L",monellina-jade-baju-kaos-atasan-xxl-jumbo-murah-wanita-kekinian-mustard-l,monellinafashion,NEW,35000,7118,29,4.5,14
tokopedia,1591585836,T-shirt Good Times / Kaos Distro Atasan Pria / Kaos Pria /Kaos Wanita - S,t-shirt-good-times-kaos-distro-atasan-pria-kaos-pria-kaos-wanita-s,naomi6,NEW,28900,448,29,4.8,17
tokopedia,320193735,Luppy Blouse Baju Atasan Wanita Dress Muslim Murah Tunik Blouse Jumbo,luppy-blouse-baju-atasan-wanita-dress-muslim-murah-tunik-blouse-jumbo,dinarajaya,NEW,40999,5099,27,4,12
tokopedia,385957559,Hem Serut twisc abu [Baju Atasan Wanita 0153] SAH,hem-serut-twisc-abu-baju-atasan-wanita-0153-sah,supermodel-tkpd,NEW,67000,3548,29,4.2,16
tokopedia,357728913,Gucci Blouse baju atasan wanita blouse wanita atasan rajut,gucci-blouse-baju-atasan-wanita-blouse-wanita-atasan-rajut,biegallery,NEW,120000,6045,29,4.9,14
tokopedia,1562805846,KAOS TUMBLR TEE BE BRAVE PANJANG ATASAN BAJU T SHIRT WANITA CEWEK - PP PUTIH,kaos-tumblr-tee-be-brave-panjang-atasan-baju-t-shirt-wanita-cewek-pp-putih,carotyles,NEW,34000,2027,30,4.7,15
tokopedia,1699031226,"Baju tunik wanita terbaru baju atasan wanita muslim kemeja putih wanit - putih flamingo, All Size",baju-tunik-wanita-terbaru-baju-atasan-wanita-muslim-kemeja-putih-wanit-putih-flamingo-all-size,dina1olshop,NEW,65000,9133,28,4.3,17
tokopedia,1236066194,Baju Blouse Korea Lengan Panjang Atasan Wanita Cewek Casual Kekinian - Broken White,baju-blouse-korea-lengan-panjang-atasan-wanita-cewek-casual-kekinian-broken-white,8fastore,NEW,78900,9663,29,4.9,15
tokopedia,552622276,Batik Wanita / Baju Batik / Minna Top / Bahan Katun Berkualitas,batik-wanita-baju-batik-minna-top-bahan-katun-berkualitas,frairecollection,NEW,95000,2730,29,4.9,18
tokopedia,711931017,greybest -baju kaos ABG atasan kaos cewek wanita remaja lengan panjang,greybest-baju-kaos-abg-atasan-kaos-cewek-wanita-remaja-lengan-panjang,thefashionroom,NEW,50000,2081,29,4.8,8
tokopedia,175039628,blouse kaos tunik wanita long sleeve baju atasan muslim bluss santai,blouse-kaos-tunik-wanita-long-sleeve-baju-atasan-muslim-bluss-santai,prelovedboutique,NEW,59999,6791,29,3.9,13
tokopedia,1259004942,"Manija Lurik T0634,Baju atasan blouse batik wanita modern Nonarara - XXXL",manija-lurik-t0634-baju-atasan-blouse-batik-wanita-modern-nonarara-xxxl,nonararabatik,NEW,345000,2908,29,5,13
tokopedia,305558643,Baju Atasan Kemeja Wanita Import AB732972 Hitam Putih Merah Yellow,baju-atasan-kemeja-wanita-import-ab732972-hitam-putih-merah-yellow,amelie-wholesale,NEW,149000,10428,29,4.8,12
tokopedia,1094987327,daster kaos l baju atasan wanita l daster murah l kencana ungu - Model ke satu,daster-kaos-l-baju-atasan-wanita-l-daster-murah-l-kencana-ungu-model-ke-satu,gnaufal,NEW,25000,1166,29,5,8
tokopedia,477193732,baju wanita atasan lidya tunik muslim remaja dewasa trendi modis top,baju-wanita-atasan-lidya-tunik-muslim-remaja-dewasa-trendi-modis-top,yukikaid,NEW,120000,12037,28,4.5,17
tokopedia,697770292,"Payung 3Negeri T0516,Baju atasan blouse batik wanita modern nona rara - S",payung-3negeri-t0516-baju-atasan-blouse-batik-wanita-modern-nona-rara-s,nonararabatik,NEW,295000,2979,28,4.9,10
tokopedia,1377467653,"Atasan Wanita Baju Blouse Kemeja Kotak Jumbo Blus Square Big size XXL - Hitam, L",atasan-wanita-baju-blouse-kemeja-kotak-jumbo-blus-square-big-size-xxl-hitam-l,gamis-sari122,NEW,69900,1910,20,4.9,9
tokopedia,1260428981,Blouse Wanita Terbaru IMPORT Baju Atasan Wanita Destian Blouse L-XL+ - Biru Navy,blouse-wanita-terbaru-import-baju-atasan-wanita-destian-blouse-l-xl-biru-navy,17wear,NEW,81000,3800,28,4,15
tokopedia,731962960,Kaos Crop Top 3 Cat T-Shirt Tumblr Tee Kaos Wanita Three Cat,kaos-crop-top-3-cat-t-shirt-tumblr-tee-kaos-wanita-three-cat,supergrosiran,NEW,27000,3945,27,4.6,15
tokopedia,1606978604,"Baju senam baju olahraga wanita zumba aerobic fitnes atasan senam nkr - Putih, M",baju-senam-baju-olahraga-wanita-zumba-aerobic-fitnes-atasan-senam-nkr-putih-m,rrsportjuwana,NEW,44900,679,30,4.8,13
tokopedia,794987956,"Setelan Training Olahraga Wanita, Baju Atasan & Celana Panjang - Navy, XL",setelan-training-olahraga-wanita-baju-atasan-celana-panjang-navy-xl,butternat-shop,NEW,78000,3581,28,4.6,14
tokopedia,1289693615,"MARKS & SPENCER - Kemeja Wanita - Pure Line Striped Shirt - BLUE MIX, 14",marks-spencer-kemeja-wanita-pure-line-striped-shirt-blue-mix-14,marksspencer,NEW,299500,4036,28,4.8,5
tokopedia,1293016221,"Monellina 50119 Baju Kemeja Atasan XXL Jumbo Lengan Pendek Wanita - Mustard, L",monellina-50119-baju-kemeja-atasan-xxl-jumbo-lengan-pendek-wanita-mustard-l,monellinafashion,NEW,80000,2760,28,4.9,18
tokopedia,1319826950,LEE VIERRA Wajique Tank Top Baju Senam Wanita - L,lee-vierra-wajique-tank-top-baju-senam-wanita-l,leevierra,NEW,83265,1464,28,4.9,16
tokopedia,1834713270,Zara Square Shirt - atasan wanita kemeja wanita termurah BEST SELLER - Creamy,zara-square-shirt-atasan-wanita-kemeja-wanita-termurah-best-seller-creamy,babajhu,NEW,105000,3011,28,4.9,20
tokopedia,1203638582,Baju Atasan Wanita Zarma Karin Tunik Pastel - Milo,baju-atasan-wanita-zarma-karin-tunik-pastel-milo,zarmaindonesia,NEW,95000,6954,28,4.7,16
tokopedia,828258017,"MARKS & SPENCER - Kemeja Wanita - Constellation Print Shirt - IVORY MIX, 18",marks-spencer-kemeja-wanita-constellation-print-shirt-ivory-mix-18,marksspencer,NEW,249500,4568,28,4.9,16
tokopedia,348852070,Baju Atasan Tunik Wanita | Tunik Pocket | Kemeja Tunik Blouse Muslim - Pink,baju-atasan-tunik-wanita-tunik-pocket-kemeja-tunik-blouse-muslim-pink,lucky-fj,NEW,52000,4776,28,4.6,7
tokopedia,2088522137,Baju Atasan Wanita Big size Blouse Kemeja Ukuran Besar Jumbo - blue,baju-atasan-wanita-big-size-blouse-kemeja-ukuran-besar-jumbo-blue,jankstonestore,NEW,87000,2012,28,4.7,14
tokopedia,1972320451,damai fashion baju atasan kaos wanita KAOS DIDAS - TSHIRT DIDAS - TUMB - Kuning,damai-fashion-baju-atasan-kaos-wanita-kaos-didas-tshirt-didas-tumb-kuning,lvco,NEW,12500,868,28,5,6
tokopedia,612623485,Gucci Rajut import baju rajut wanita baju atasan rajut wanita kaos,gucci-rajut-import-baju-rajut-wanita-baju-atasan-rajut-wanita-kaos,bundaalula,NEW,120000,5816,28,4.6,18
tokopedia,613106691,FortKlass FELICIA Baju Atasan Blouse Wanita Lengan Panjang Blus Cewek - Biru,fortklass-felicia-baju-atasan-blouse-wanita-lengan-panjang-blus-cewek-biru,fortklass,NEW,31000,6675,29,4.5,19
tokopedia,684711896,Baju atasan muslim hijab tunik wanita muslim Long Kemeja LKP Premium - Orange,baju-atasan-muslim-hijab-tunik-wanita-muslim-long-kemeja-lkp-premium-orange,gjfsh,NEW,55000,2802,28,4.8,20
tokopedia,299609712,BAJU ATASAN WANITA / TUNIK MUSLIM SAFIRA BAHAN TOYOBO ORI POLOS,baju-atasan-wanita-tunik-muslim-safira-bahan-toyobo-ori-polos,aisyahstore99,NEW,157990,4556,28,4.2,17
tokopedia,1575010511,Baju Atasan Wanita / Tunik Baju Batik Wanita / Blouse Batik Kantor An1,baju-atasan-wanita-tunik-baju-batik-wanita-blouse-batik-kantor-an1,tunikbatikmurah,NEW,59000,2430,28,4.7,14
tokopedia,2014549532,"KINGS ANANDA TUNIC (4 Size, 7 Warna) Baju Atasan Tunic Fashion Wanita - L, Tosca",kings-ananda-tunic-4-size-7-warna-baju-atasan-tunic-fashion-wanita-l-tosca,kingsfashion88,NEW,60666,1025,34,4.9,16
tokopedia,1424753434,Blouse casual lengan pendek polos SA79 / Baju Atasan wanita blouse - yellow,blouse-casual-lengan-pendek-polos-sa79-baju-atasan-wanita-blouse-yellow,melyfashion,NEW,78000,2539,31,4.9,21
tokopedia,617072377,BAJU ATASAN Blouse Kaos Wanita Muslimah Lengan Panjang Melly Clover - Size S,baju-atasan-blouse-kaos-wanita-muslimah-lengan-panjang-melly-clover-size-s,raihahonlineshop,NEW,169500,6784,28,4.9,14
tokopedia,299426410,Blouse Brukat Atasan Wanita Baju Kekinian untuk Pesta,blouse-brukat-atasan-wanita-baju-kekinian-untuk-pesta,alfasop,NEW,195000,15960,27,4.4,13
tokopedia,1289693525,"MARKS & SPENCER - Kemeja Wanita - Pure Cotton Relaxed 3/4 Sleeve Shirt - LILAC, 10",marks-spencer-kemeja-wanita-pure-cotton-relaxed-3-4-sleeve-shirt-lilac-10,marksspencer,NEW,259000,2697,28,4.7,18
tokopedia,1820928544,Kaos Wanita POODLE BAJU ATASAN WANITA - UNGU LILAC,kaos-wanita-poodle-baju-atasan-wanita-ungu-lilac,carotyles,NEW,29000,1022,27,4.9,9
tokopedia,1880611081,TUNIK MADONA MERAH / baju atasan kemeja polos wanita - Abu-abu,tunik-madona-merah-baju-atasan-kemeja-polos-wanita-abu-abu,kaviacollectionss,NEW,69999,4778,27,4.2,9
tokopedia,941672315,Kaos Olahraga Wanita Masterman Go Play Ladies Orange - XL,kaos-olahraga-wanita-masterman-go-play-ladies-orange-xl,masterman,NEW,64500,2273,27,5,14
tokopedia,1293116775,Ms Daisy Amber Blouse kasual Baju Muslim Atasan Wanita,ms-daisy-amber-blouse-kasual-baju-muslim-atasan-wanita,msdaisy,NEW,135000,2290,28,4.9,21
tokopedia,2045408943,"BAJU KAOS ATASAN WANITA KATUN BAMBU MERAH PUTIH DO IT FOR INDONESIA - Merah, M",baju-kaos-atasan-wanita-katun-bambu-merah-putih-do-it-for-indonesia-merah-m,undertherainbow,NEW,129000,559,27,4.9,13
tokopedia,1653050678,kaos tie dye wanita lengan panjang baju atasan santai murah,kaos-tie-dye-wanita-lengan-panjang-baju-atasan-santai-murah,dasterkaoschyeta,NEW,39000,980,27,4.9,10
tokopedia,1029975742,BAJU WANITA ATASAN WANITA KAOS WANITA BAJU BALI BAJU POLOS DASTER 28,baju-wanita-atasan-wanita-kaos-wanita-baju-bali-baju-polos-daster-28,heppishopp12,NEW,14900,924,27,4.8,12
tokopedia,1940422017,blus / blouse / atasan tangan panjang wanita / t shirt jumbo big size - Putih,blus-blouse-atasan-tangan-panjang-wanita-t-shirt-jumbo-big-size-putih,importkorea,NEW,56250,8202,29,4.3,16
tokopedia,1293206466,Baju Blouse Atasan Wanita Lengan Pendek Korean Style Kekinian 8FA-0667 - Mustard,baju-blouse-atasan-wanita-lengan-pendek-korean-style-kekinian-8fa-0667-mustard,8fastore,NEW,79600,5721,27,4.5,11
tokopedia,539267550,Blouse Shine Oshin Mustard [Baju Atasan Wanita 0153] SHV,blouse-shine-oshin-mustard-baju-atasan-wanita-0153-shv,supermodel-tkpd,NEW,69000,5291,27,4.6,10
tokopedia,1147279131,Baju atasan wanita blouse tunik batik primis jumbo ld 120 modern,baju-atasan-wanita-blouse-tunik-batik-primis-jumbo-ld-120-modern,tabasama,NEW,99000,3426,27,4.5,22
tokopedia,1044788576,"Atasan Senam Aerobik Wanita / Baju fitness wanita kaos fitnes cewek - Merah, M",atasan-senam-aerobik-wanita-baju-fitness-wanita-kaos-fitnes-cewek-merah-m,tobysport,NEW,38000,958,27,4.9,8
tokopedia,1987061138,"M&S - Baju Tidur Wanita -Cotton Not Going Out Slogan Pyjama Top - DARK PINK, 8",m-s-baju-tidur-wanita-cotton-not-going-out-slogan-pyjama-top-dark-pink-8,marksspencer,NEW,159000,1852,27,4.1,16
tokopedia,1621530756,"Setelan baju senam wanita jumbo atasan senam dan celana senam pendek - Orange, L",setelan-baju-senam-wanita-jumbo-atasan-senam-dan-celana-senam-pendek-orange-l,zulfasportwear,NEW,125000,1112,27,5,14
tokopedia,1668003951,"Two Mix Baju Bayi- dress bayi perempuan - Pakaian Baby wanita - 2961 - Hijau, M",two-mix-baju-bayi-dress-bayi-perempuan-pakaian-baby-wanita-2961-hijau-m,twomix,NEW,50000,4128,27,4.8,17
tokopedia,1219497504,kaos atasan baju wanita tshirt tee tumble tee o neck jumbo size stitch,kaos-atasan-baju-wanita-tshirt-tee-tumble-tee-o-neck-jumbo-size-stitch,felyn-store,NEW,39500,1535,28,4.9,21
tokopedia,1709566551,"Baju Atasan Kerja Lengan Kemeja Pita Scarf Blouse Wanita Korea Import - Orange, L",baju-atasan-kerja-lengan-kemeja-pita-scarf-blouse-wanita-korea-import-orange-l,amelie-wholesale,NEW,157000,16091,27,4.6,14
tokopedia,592133520,sweater wanita bt 21 bt21 long sleeve kaos baju atasan anak remaja,sweater-wanita-bt-21-bt21-long-sleeve-kaos-baju-atasan-anak-remaja,prelovedboutique,NEW,69999,9334,27,4,12
tokopedia,1960004859,"SecondShape - Baju Atasan Gym Wanita Senam Fitness Yoga Tangan Pendek - Biru Muda, S",secondshape-baju-atasan-gym-wanita-senam-fitness-yoga-tangan-pendek-biru-muda-s,secondshape,NEW,65000,537,35,4.9,9
tokopedia,449507507,Cookie Tunik - Baju Atasan Wanita Muslimah Terbaru Kekinian Modern,cookie-tunik-baju-atasan-wanita-muslimah-terbaru-kekinian-modern,rafiera,NEW,47500,3398,27,4.8,6
tokopedia,2012884905,"Kemeja kotak navy baju atasan wanita baju kerja hem blouse birudongker - Biru, L",kemeja-kotak-navy-baju-atasan-wanita-baju-kerja-hem-blouse-birudongker-biru-l,tokokosmeti-4,NEW,50000,4801,26,4.7,9
tokopedia,542668736,"atasan tulle tee baju tile senam wanita - By Request, Allsize",atasan-tulle-tee-baju-tile-senam-wanita-by-request-allsize,j3sisters,NEW,65000,1629,26,5,10
tokopedia,1600412396,BAJU ATASAN WANITA JUMBO BLOUSE SCUBA PREMIUM BIG SIZE MOTIF HERMES - Kuning,baju-atasan-wanita-jumbo-blouse-scuba-premium-big-size-motif-hermes-kuning,ffeliciafashion,NEW,94900,2561,26,5,16
tokopedia,2066900985,"BAJU ATASAN BLOUSE WANITA MARCHEMODE LENKA - PEACOCK, Size 1",baju-atasan-blouse-wanita-marchemode-lenka-peacock-size-1,marchemode,NEW,95000,733,28,5,10
tokopedia,1427129094,"Colorbox Loose Short Sleeve Stipes Shirt I:Bswkey220L007 Black - BLACK, S",colorbox-loose-short-sleeve-stipes-shirt-i-bswkey220l007-black-black-s,colorboxid,NEW,129900,1470,27,4.9,15
tokopedia,1631785276,Blouse SA1 lengan pendek LD 96 polos / Baju Atasan wanita blouse - navy,blouse-sa1-lengan-pendek-ld-96-polos-baju-atasan-wanita-blouse-navy,melyfashion,NEW,78000,1641,26,4.9,18
tokopedia,604734970,Blouse Jumbo BC8 Baju Atasan Wanita Bigsize,blouse-jumbo-bc8-baju-atasan-wanita-bigsize,paphika,NEW,68000,1479,27,4.8,10
tokopedia,1332102670,"Colorbox Roll-Up Sleeves Shirt I:Blwkey120G021 Khaki - Khaki, S",colorbox-roll-up-sleeves-shirt-i-blwkey120g021-khaki-khaki-s,colorboxid,NEW,89950,3716,26,5,14
tokopedia,1675406529,"NOVITA TUNIK BAJU WANITA ATASAN WANITA MOTIF FLORAL RAYON VISCOSE - Putih, ALLSIZE",novita-tunik-baju-wanita-atasan-wanita-motif-floral-rayon-viscose-putih-allsize,wadahfashion-id,NEW,69225,5304,27,3.7,16
tokopedia,1385888718,BAJU ATASAN WANITA BLOUSE FASHION MUSLIM CEWEK SIZE M.L.XL JUMBO - Jumbo,baju-atasan-wanita-blouse-fashion-muslim-cewek-size-m-l-xl-jumbo-jumbo,zwalan,NEW,120000,10381,26,4.8,16
tokopedia,558902540,T-Shirt Wanita Sling Shoulder Back Halter Top Tees - Ungu,t-shirt-wanita-sling-shoulder-back-halter-top-tees-ungu-ea73,kingdomclothes,NEW,119000,2744,26,4.5,10
tokopedia,2250514393,Baju batik modern / atasan batik wanita lengan panjang / trompet kerja - YELLOW-DEFECT 1,baju-batik-modern-atasan-batik-wanita-lengan-panjang-trompet-kerja-yellow-defect-1,pikoid,NEW,79000,5536,26,4.8,9
tokopedia,382951488,Baju Atasan Wanita Rena Long Cardi/Cardigan Outer/Baju Muslimah Modern,baju-atasan-wanita-rena-long-cardi-cardigan-outer-baju-muslimah-modern,dinarajaya,NEW,44999,5844,26,4.6,13
tokopedia,1810316248,Rival Set | Baju Setelan Celana Wanita Kekinian Polos Atasan Korea - Navy,rival-set-baju-setelan-celana-wanita-kekinian-polos-atasan-korea-navy,yehaoutfits,NEW,49500,5772,29,4.9,21
tokopedia,371047310,ELFIT TUNIK BAJU ATASAN WANITA JEANS BLOUSE JEANS TUNIK JEANS MURAH,elfit-tunik-baju-atasan-wanita-jeans-blouse-jeans-tunik-jeans-murah,lzonafashion,NEW,115000,7048,26,4.7,19
tokopedia,1888122724,BLOUSE LIA BATIK CEWEK MODERN ATASAN KANTOR BAJU WANITA CANTIK MURAH - PS063 Red,blouse-lia-batik-cewek-modern-atasan-kantor-baju-wanita-cantik-murah-ps063-red,acesakurafashion,NEW,84000,3378,26,4.8,12
tokopedia,389434471,BLOUSE BATIK WANITA BLUS BATIK ATASAN BATIK BAJU BATIK WANITA C053,blouse-batik-wanita-blus-batik-atasan-batik-baju-batik-wanita-c053,batikgemilang,NEW,90000,4331,26,4.8,9
tokopedia,396084065,"Baju/Atasan/Imlek Cheongsam Wanita Dewasa bahan Satin S,L,XL,XXL,XXXL",baju-atasan-imlek-cheongsam-wanita-dewasa-bahan-satin-s-l-xl-xxl-xxxl,anbstore17,NEW,189000,4420,26,4.9,14
tokopedia,300125713,"Baju Atasan Batik Wanita Modern Nona Rara, Tangga Kuning2 T0128 - sesuai gambar, S",baju-atasan-batik-wanita-modern-nona-rara-tangga-kuning2-t0128-sesuai-gambar-s,nonararabatik,NEW,370000,2130,26,4.6,12
tokopedia,1239411286,Atasan Kaos Nesia tee baju katun polos slim all size fit L wanita - nevi,atasan-kaos-nesia-tee-baju-katun-polos-slim-all-size-fit-l-wanita-nevi,classfashionofficia,NEW,14500,1219,26,4,5
tokopedia,1895480246,BLOUSE ZAHRA BATIK CANTIK MODERN ATASAN KERJA CEWEK BAJU WANITA MURAH - BTC Maroon,blouse-zahra-batik-cantik-modern-atasan-kerja-cewek-baju-wanita-murah-btc-maroon,acesakurafashion,NEW,82999,3873,28,4.6,14
tokopedia,1944704146,BLOUSE BATIK BYONKA ATASAN KERJA KANTOR CEWEK BAJU WANITA CANTIK MURAH - 527BKX Blue,blouse-batik-byonka-atasan-kerja-kantor-cewek-baju-wanita-cantik-murah-527bkx-blue,acesakurafashion,NEW,70000,4146,27,4.8,15
tokopedia,850212226,"MANGO - SHIRT VALENTIN - OFF WHITE, L",mango-shirt-valentin-off-white-l,mango,NEW,139000,6909,26,4.5,11
tokopedia,708792918,Baju Tank Top Wanita sexy Munafie Import (Bisa buat Daleman),baju-tank-top-wanita-sexy-munafie-import-bisa-buat-daleman,liewen,NEW,53500,5656,26,4.8,8
tokopedia,694050327,Domyos Kaos Polos Wanita Putih - L Decathlon - 1695640,domyos-kaos-polos-wanita-putih-l-decathlon-1695640,decathlon,NEW,44000,3206,26,4.8,11
tokopedia,2248379079,"Croptop Olahraga Wanita (Fitness,Zumba,Yoga) FITWEAR ARICA TIE LS - WHITE, S",croptop-olahraga-wanita-fitness-zumba-yoga-fitwear-arica-tie-ls-white-s,fitwearofficial,NEW,92000,1781,25,4.9,15
tokopedia,1596613080,Atasan Wanita Busui Yoona Blouse Katun Rayon Baju Muslim Perempuan - Pink,atasan-wanita-busui-yoona-blouse-katun-rayon-baju-muslim-perempuan-pink,grosirpakaianwanita-1,NEW,69500,2422,26,4.2,13
