online_shop,product_id,product_name,shop_id,shop_city,is_official,price,sold_count,rating_average,view_count,liked_count
shopee,10508899998,baju atasan dayana blus kekinian terbaru 2021 size m l xl xxl murah bekualitas,381282868,KAB. BANDUNG,False,19800,929,4.68,1510,162
shopee,8212141484,baju olahraga wanita training senam zumba aerobic fitnes mr-23,152128306,KAB. TANGERANG,False,24900,929,4.89,1840,59
shopee,13410081091,baju tunik kotak lengan panjang atasan jumbo muslim muslimah murah p5o8 atasan big size baju kerja,422355614,KOTA JAKARTA PUSAT,False,150000,929,5.0,303,1
shopee,13110092174,baju tunik baju kerja dewasa lengan panjang polos fashion murah x2p7 big size terbaru korea import k,422355614,KOTA JAKARTA PUSAT,False,124586,929,5.0,811,7
shopee,2863942825,kemeja big size ld 120 wanita / baju jumbo wanita / atasan big size xxxl / bajubunda / plus size,90919770,KOTA JAKARTA BARAT,False,49900,929,4.75,2516,966
shopee,6572068459,baju kemeja katun big size jumbo xxl xxxl 5035 wanita besar kerja kantor ibu hamil menyusui oversize,7450001,KOTA BEKASI,False,115500,928,4.71,896,159
shopee,2090955388,ab baju raglan cewek pjg warna lengan panjang fit to xl,64501580,KOTA JAKARTA BARAT,False,14299,925,4.82,382,139
shopee,7155123362,kaos polos wanita v neck abg lengan pendek baju cewek/cewe murah model / kekinian kerah v,310579121,KOTA JAKARTA BARAT,False,26226,925,4.91,1932,309
shopee,7377803310,blouse wanita - yummi blouse -- atasan korea - pakaian wanita - pakaian terlaris dan termurah,12555035,KAB. BANDUNG,False,56050,925,4.54,1474,3050
shopee,8018124556,rara blouse - atasan katun rayon motif busui,45150791,KAB. SUKOHARJO,False,81000,925,4.81,13350,1344
shopee,6477324431,baju kemeja wanita jumbo big size 5062 kerja kantor v neck katun hamil menyusui xxl xxxl bumil busui,7450001,KOTA BEKASI,False,125500,924,4.33,164,43
shopee,2364699067,baju atasan blouse vneck polos pergi kerja kantor casual kekinian fashion cewek wanita murah -10232,19546196,KOTA JAKARTA BARAT,False,77000,924,4.82,4346,1939
shopee,4375772981,blouse jumbo/big size daira blouse atasan wanita big size ld140,237885773,KOTA BANDUNG,False,58500,922,4.67,4507,1885
shopee,12710092508,baju tunik import fashion dewasa kerja atasan cewek b0v3 baju kerja kantor motif wanita muslim baha,422355614,KOTA JAKARTA PUSAT,False,198484,918,5.0,391,0
shopee,8184290396,blouse korea - kala blouse - atasan wanita - pakaian terlaris - korean style - pakaian wanita - blouse - casual blouse,157700196,KAB. BANDUNG,False,65000,918,4.74,92383,3508
shopee,9676291667,cod lucky blouse atasan top kemeja baju muslim korean style fashion wanita termurah terlaris,47415775,KOTA BANDUNG,False,40900,917,4.46,22570,1180
shopee,6242973594,baju pelindung penyerap ketiak keringat sweat pad anti ketek basah,6120196,KOTA JAKARTA TIMUR,False,68000,917,4.87,2445,885
shopee,4241498432,blouse korea putih polos wanita model tali ikat lengan panjang gaya baju atasan kerja wanita jumbo,103384130,KOTA JAKARTA BARAT,False,73500,917,4.73,4201,3233
shopee,4251518472,double lucky / kaos kiss leopard / kaos katun / baju atasan wanita / all size,203556188,KOTA TANGERANG,False,37000,915,4.89,1492,268
shopee,4418043029,baju atasan tunik putih polos kancing size s m l xl xxl terbaru kekinian remaja 2021 super kek lt,111385232,KAB. BANDUNG,False,59990,915,4.27,6496,1758
shopee,13710068426,baju tunik muslim katun dewasa muslimah kemeja motif y0r4 cewek bahan adem lengan panjang kotak pol,422355614,KOTA JAKARTA PUSAT,False,135502,915,5.0,199,0
shopee,2808892786,kaos wanita classy girl hitam putih oversized  baju kaos wanita tshirt tumblr tee,68399729,KOTA JAKARTA UTARA,False,28000,914,4.73,882,1587
shopee,8623372548,javajol - baju wanita atasan kekinian kaos raglan / raglan 3/4 & lengan panjang my hijab,22423673,KOTA JAKARTA BARAT,False,16900,914,4.59,1055,134
shopee,6110578815,kaos wanita garis pelangi rainbow / baju kaos tshirt tumblr tee - 99% ready stok,26192371,KOTA JAKARTA BARAT,False,5999,913,4.47,945,352
shopee,6145196145,best seller manset wanita baju manset kaos manset original konveksi alfinos clothing adem lembut,65381355,KAB. JEPARA,False,13954,912,4.37,581,141
shopee,2711517166,baju kurung padang sd - smp - sma baju muslim putih saku samping bahan twist seragam sekolah,64090496,KAB. CIREBON,False,47000,911,4.76,1458,352
shopee,3456683734,atasan wanita lengan panjang / atasan jumbo wanita / baju kaos wanita / atasan wanita jumbo,296157342,KOTA JAKARTA BARAT,False,38000,909,4.76,7517,304
shopee,4362809229,pluffyschoice bubble oversized t-shirt baju kaos gombrong part 2 warna nya beda dgn part 1,928224,KOTA JAKARTA BARAT,False,115000,908,4.96,5608,694
shopee,3783024262,atasan tunik rayon anak usia 9 - 12 tahun / atasan tunik rayon anak tanggung,120288691,KOTA TASIKMALAYA,False,55000,908,4.85,5782,565
shopee,3590784906,cod ivo top melinda blouse atasan wanita blouse wanita,4281880,KAB. BANDUNG BARAT,False,31900,908,4.52,23383,1051
shopee,3847754591,termurah ! boxy abg premium sweater - atasan wanita - korea style - baju rajut,221664321,KOTA BANDUNG,False,33000,908,4.71,9564,619
shopee,7023708349,kaos we bare bears i dont care wbb oversize tshirt hitam kuning  baju kaos wanita & pria tshirt tumblr tee,68399729,KOTA JAKARTA UTARA,False,28000,907,4.8,640,1172
shopee,7187886934,kaos oversize wanita poodle bordir  baju atasan tumblr tee t shirt wanita cewek perempuan big size,59490248,KOTA JAKARTA BARAT,False,29000,907,4.82,1204,298
shopee,11541130520,gavelle - blouse niza wanita kekinian model terbaru lengan panjang atasan blouse modern remaja 105,523313867,KAB. BANDUNG,False,42000,906,5.0,2098,39
shopee,4443980410,baju atasan pelangi &smoke bali jumbo xxl bahan premium,156657198,KOTA DENPASAR,False,13900,906,4.89,1500,224
shopee,8412702557,kaos wanita foodtalk bdr baju atasan tumblr tee fashion t shirt wanita cewek perempuan cantik katun,59490248,KOTA JAKARTA BARAT,False,28800,906,4.91,1372,360
shopee,4735195939,tunik wanita you can / tunik jumbo / tunik panjang / tunik terbaru / tunik muslim / tunik murah / tunik kaos,265425196,KOTA JAKARTA BARAT,False,39200,905,4.66,541,472
shopee,3247851140,kaos wanita mahkota / baju wanita / kaos mahkota / tshirt wanita / atasan wanita tumblr tee,291839567,KOTA JAKARTA BARAT,False,29876,905,4.77,353,396
shopee,6471992547,baju olahraga running gym badp03 tangan panjang #trendalert#,86264154,KOTA JAKARTA BARAT,False,45900,905,4.92,2264,93
shopee,5113026890,cod siap kirim - niki blouse tunicia blouse atasan nikie top muslim wanita termurah terlaris,45682280,KOTA BANDUNG,False,32100,904,4.49,1568,769
shopee,13303855540,baju tunik wanita kekinian muslim jumbo one set bahan moscrepe premium mb,528925770,KAB. BANDUNG,False,46000,904,5.0,500,8
shopee,8911960289,imj tika baju atasan wanita terbaru blouse korean style blouse wanita lengan 3/4 import,76359197,KOTA JAKARTA BARAT,False,42900,904,4.62,7459,1940
shopee,2024894233,lemone 567ps rayon spandek baju t-shirt kaos wanita polos,16482985,KOTA JAKARTA BARAT,True,52800,904,4.88,927,624
shopee,9406516630,oversize sun combination / kaos wanita jumbo / baju atasan wanita / tshirt big size / tumblr tee,81253401,KOTA JAKARTA BARAT,False,10500,903,4.45,1893,346
shopee,5945152275,kaospresiden - kaos wanita pb1159 / tshirt combed 30s wanita / tumblr tee / atasan baju,290507575,KOTA JAKARTA BARAT,False,32500,903,4.79,2039,317
shopee,4653403806,baju kaos polos lengan panjang hitam putih polos cewek wanita cotton combed 30s premium jumbo murah,6560282,KOTA JAKARTA BARAT,False,40500,901,4.87,1909,524
shopee,2509395252,baju tunik claris,129535907,KAB. BANDUNG,False,39000,901,4.72,490,349
shopee,5464273178,top amanda lengan panjang / sabrina serut / baju wanita,15311055,KOTA JAKARTA BARAT,False,21500,901,4.72,2351,510
shopee,4553583672,double lucky / kemeja panjang / kemeja rayon / baju atasan wanita / motif,203556188,KOTA TANGERANG,False,58000,901,4.82,1744,400
shopee,2392666769,"atasan tunik 2021 ghea tunik ukuran lxl ""snnabillahfashions""",154974775,KAB. BANDUNG,False,36000,900,4.63,2659,971
shopee,5130388344,baju harga 115000,15789614,KAB. BOGOR,False,115000,900,4.97,101,7
shopee,2673821095,baju kaos polos oneck lengan pendek / kaos polos wanita oneck,155802583,KOTA JAKARTA BARAT,False,16684,900,4.74,200,154
shopee,8220749500,firica blouse - atasan peplum busui - blouse katun busui - blouse katun rayon motif,45150791,KAB. SUKOHARJO,False,83000,899,4.88,5790,1459
shopee,4748277737,iora collection - baju magazine / newspaper / jumbo - kaos wanita murah - kaos motif koran,75384325,KOTA JAKARTA UTARA,False,14500,898,4.71,1687,339
shopee,11507002147,sale! atasan baju kurung melayu  kebaya siti nurbaya  baju kurung tafeeta,22165131,KOTA JAKARTA TIMUR,False,40000,898,4.65,13109,479
shopee,2162355212,avn - g1a - opjg baju kaos jumbo polos basic lengan panjang murah wanita/cewek kekinian,143161701,KOTA JAKARTA BARAT,False,31000,896,4.53,3044,570
shopee,5392788363,luvluv kaos wanita katun xl & xxl  bordir - v neck - baju atasan wanita,30803760,KAB. JEMBER,False,43000,896,4.89,21989,392
shopee,2503786710,blouse / blus / atasan rajut premium 2 bulat,50694708,KOTA BANDUNG,False,100000,896,4.86,468,648
shopee,386258925,kaos tshirt unisex naiki  jasduit,28487182,KOTA JAKARTA TIMUR,False,35000,895,4.88,262,220
shopee,8923050751,kaos oblong wanita baju distro cewek atasan wanita murah lengan pendek tumblr  spandek tebal,205227085,KOTA JAKARTA BARAT,False,9000,895,4.76,4688,185
shopee,8428522639,alula tunik - atasan tunik katun rayon motif - tunik busui,45150791,KAB. SUKOHARJO,False,89990,895,4.9,16859,1474
shopee,8122275909,lune top - baju atasan blouse wanita korean style muslim lengan balon premium termurah,203248795,KAB. KUDUS,False,17000,895,4.56,4192,932
shopee,5954703616,kaos polos pria dan wanita bahan cotton combed 30s premium good quality / atasan murah pria wanita lengan pendek / kaos oversize wanita / baju oversize / atasan wanita t-shirt oversize / kaos lilac,19874130,KOTA JAKARTA BARAT,False,35280,895,4.82,847,548
shopee,7638313151,blouse atasan batik wanita lengan trompet 7/8- s-m-l-xl-xxl-3l-4l-5l,14705577,KOTA PEKALONGAN,False,49900,895,4.79,1325,286
shopee,6455149404,manset baju wanita bahan kaos rayon premium manset premium size standart,226960804,KOTA DEPOK,False,17500,894,4.8,4134,132
shopee,5578502583,karin blouse/atasan terbaru/kotak kotak/pakaian warna/blouse lucu/l,91892596,KAB. BANDUNG,False,37000,894,4.7,12129,1348
shopee,4878528476,tunik slena promo cepat- pakaian wanita atasan tunik polos ld 100cm,370395269,KAB. SLEMAN,False,25000,894,4.68,26554,1549
shopee,5874166475,cod maya top atasan blouse 2in1 fashion muslim wanita remaja korean style termurah terlaris,47415775,KOTA BANDUNG,False,44900,893,4.69,1708,1161
shopee,5336662490,kaos classy girl oversize  baju tshirt tumblr tee hitam putih matcha cream bershka basic,2907559,KOTA JAKARTA UTARA,False,28000,893,4.78,1066,1486
shopee,8084468878,manset baju wanita inner manset kaos dalaman wanita,499328902,KAB. JEPARA,False,12499,892,4.46,3454,66
shopee,4149840662,baju mangset  mangset baju wanita  manset tanpa lengan  manset kutung,27045341,KOTA BANDUNG,False,28500,891,4.91,1119,365
shopee,10043879452,daisy piyama by vanilla hijab  open jastip ,5649990,KOTA MADIUN,False,180000,891,4.96,2052,11
shopee,9829538878,setelan baju tunik wanita kekinian muslim jumbo full kancing busui warna putih mosscrepe premium terbaru,244651053,KAB. TASIKMALAYA,False,17800,889,5.0,542,22
shopee,9326597220,vionny kimono/ baju atasan wanita/kardigan/outher/kimono/,210912586,KAB. BANDUNG,False,29999,888,4.75,38443,1863
shopee,7101712937,la dress  kaos kerah silang  original impor thailand,76628779,KOTA JAKARTA BARAT,False,74999,888,4.88,1244,336
shopee,9911574639,imj elina baju atasan wanita terbaru blouse korean style blouse wanita lengan panjang import,76359197,KOTA JAKARTA BARAT,False,44999,887,4.75,5568,836
shopee,5567815734,tabina be blouse fashion baju atasan wanita murah terbaru,29265116,KOTA JAKARTA BARAT,False,29000,887,4.6,2301,1128
shopee,13604358864,rumi blouse atasan,58372726,KOTA BANDUNG,False,49680,886,4.76,87508,2506
shopee,6847195189,baju barong bercak hitam/ baju motif barong pespa becak,242097292,KAB. PEKALONGAN,False,14900,886,4.82,991,176
shopee,2342569536,manset baju,13235889,KOTA BANDAR LAMPUNG,False,25500,885,4.7,555,424
shopee,1583667633,yelonix - baju kaos ikon for cewek tumblr tee tshirt cewe t-shirt cotton,40413407,KOTA JAKARTA BARAT,False,24500,885,4.76,428,560
shopee,9472580191,damai fashion jakarta - asli jumbo baju atasan kaos jumbo sunshine sunshine - big size,32635826,KOTA JAKARTA UTARA,False,16750,885,4.66,7512,237
shopee,8689343797,baju saale 10  15  30  35  5,180274935,KOTA JAKARTA BARAT,False,4900,884,4.9,455,6
shopee,6727677970,javajol - baju wanita atasan kekinian kaos raglan / raglan 3/4 & lengan panjang monday,22423673,KOTA JAKARTA BARAT,False,16900,883,4.57,686,114
shopee,4578060771,manset murah cod  manset baju wanita murah - manset pria olahraga- dalaman baju spandek,376407403,KOTA SURABAYA,False,11900,883,4.77,2253,215
shopee,9717331864,kaos atasan wanita lengan 3/4 / kaos raglan wanita/ kaos cewek/ kaos oblong/ baju kaos tshirt,287680998,KOTA JAKARTA BARAT,False,19000,881,4.66,2822,63
shopee,7006166549,atasan wanita - atasan spandek k10 - pakaian wanita - baju murah - atasan murah - kaos spandex,121628246,KOTA TANGERANG,False,35000,881,4.62,6202,688
shopee,6187377862,baju kaos love myself korean tee wanita pria lengan pendek s-xxl oversize,291331514,KOTA JAKARTA BARAT,False,29316,880,4.8,8438,599
shopee,4589708158,baju atasan wanita blouse katun rayon polos busui jumbo terbaru atasan big size polos busui terbaru,9215716,KAB. SUKOHARJO,False,15000,878,4.75,17591,812
shopee,10804189372,kaos zumba wanita / kaos zumba terbaru / baju zumba wanita / atasan zumba wanita / dekaos 900,37838433,KOTA TANGERANG SELATAN,False,36900,877,4.94,1009,30
shopee,4719160929,hosi blouse/atasan terlaris/best seller/terbaru/cod/moscrepe,59310181,KAB. BANDUNG,False,36000,876,4.75,2613,1508
shopee,7718807038,cod kaos distro cewek three second threesecond 3second baju wanita lengan pendek,233306760,KOTA SEMARANG,False,39500,875,4.77,2075,801
shopee,8606958055,unikdanmurahh - pattern shirt cute leopard / baju atasan wanita gf,83220531,KOTA JAKARTA BARAT,False,41200,874,4.64,31234,5238
shopee,5522634964,le najwa - baju atasan muslim wanita ines tunik,63332893,KOTA JAKARTA BARAT,True,90000,874,4.81,9893,2109
shopee,8939399331,damai fashion jakarta - asli jumbo baju atasan kaos jumbo mona mona - big size  - konveksimurah,32635826,KOTA JAKARTA UTARA,False,15400,873,4.79,3762,254
shopee,5867822064,oversize tshirt butterfly lilac/baju kaos tumblr tee korea stlye,14202686,KOTA JAKARTA BARAT,False,9999,871,4.31,976,541
shopee,8138219301,double lucky / kemeja rayon pendek / kemeja wanita rayon / baju atasan wanita / corak,203556188,KOTA TANGERANG,False,58000,870,4.82,3386,494
shopee,5647331252,best price manset baju kaos premium by biiu,93022912,KAB. BANDUNG,False,39650,869,4.9,2277,774
shopee,4479413823,damai fashion jakarta - asli jumbo baju atasan kaos - big size nom nom   - konveksi murah,32635826,KOTA JAKARTA UTARA,False,10800,867,4.7,4444,195
shopee,5041394282,damai fashion jakarta - baju atasan sweater jumbo wanita cool cool kucing - konveksi murah,32635826,KOTA JAKARTA UTARA,False,23800,867,4.74,2193,547
shopee,3237783213,baju kaos wanita lengan panjang muslim girlboss navy lilac putih jumbo allsize oversize,14745858,KOTA JAKARTA UTARA,False,26900,867,4.78,2697,427
shopee,7765254286,best seller mabele/baju sabrina wanita/korean blouse/crop top/tali serut/big size/jumbo/cod/murah,329592160,KAB. PURBALINGGA,False,78850,864,4.8,12573,3085
shopee,6357007721,longsleeve b t s / kaos wanita lengan panjang  / baju lengan panjang / bahan spandek adem fit to l,81253401,KOTA JAKARTA BARAT,False,5999,864,4.53,5634,459
shopee,7763433247,whs kalila blouse wanita blous cewek katun bordir putih bluse atasan wanita korea blus murah remaja,50321741,KAB. BANDUNG BARAT,False,79000,863,4.69,14249,4891
shopee,4254500595,manset leher-iner leher bahan kaos jersey-dalaman baju wanita,65381355,KAB. JEPARA,False,4999,862,4.62,416,62
shopee,6215321322,baju couple ibu dan anak perempuantunik couple ibu dan anakpremiumtunik dewasadress anakdress bayi murahbaju couple ibu dan anak eleganbaju couple keluargabaju couple kekinian cantikbaju couple ibu dan anak garis garis cakeptunik dewasadress,15286656,KOTA JAKARTA BARAT,False,59700,862,4.89,68136,2110
shopee,7952051370,009 ml   amie collection hijab style  larasati syari  baju muslim busui frendly  it crepe  varian mocca  fashion syari gamis dengan kerudung pet antem  bahan super lembut dan jatuh  bisa cod  free ongkir,276421123,KAB. BANDUNG,True,140030,862,4.89,1646,1797
shopee,7003155587,set zolaqu style /kaos couple lengan panjang size m l xl xxl / kaos dinarry / baju couple / tumblr,175157236,KAB. SUMEDANG,False,70000,860,4.89,4624,360
shopee,8157330494,atasan blouse batik wanita lengan panjang 7/8 warna coklat size s-m-l-xl-xxl-3l-4l-5l,14705577,KOTA PEKALONGAN,False,69900,860,4.84,29550,1767
shopee,3148432405,bigissimo xavena blouse atasan bigsize,9058088,KOTA SALATIGA,False,225000,860,4.95,13365,697
shopee,2512569928,"tunikmuslim tunikmurah atasanwanita atasantunik bajutunik terbaru 961wl k c9e7 ""atasan / tunik / b",137187554,KAB. BANDUNG,False,59990,859,4.44,4260,706
shopee,7103013433,warna 1-16 murah manset baju lengan panjang kerah tinggi turtleneck inner dalaman mangset,184389672,KOTA JAKARTA BARAT,False,16600,858,4.68,170,164
shopee,1410317510,"thalia tunik tunikmurah grosironlinemurah atasantunik bajutunik terbaru 961wl k c9e7 ""atasan / tunik",35471368,KOTA BANDUNG,False,13000,858,4.7,1494,1457
shopee,4633230824,atasan tunik jumbo big size  brisia tunik,12802333,KAB. BANDUNG,False,29000,857,4.72,2717,267
shopee,3128586200,baju kaos custom nama remaja tanggung-dewasa combed premium,71328183,KOTA BANDUNG,False,60630,857,4.86,198,104
shopee,8288495381,auntentik jeans / baju atasan muslim terbaru / kemeja remaja model kekinian / ootd korea termurah,503903480,KOTA BANDUNG,False,66239,856,4.53,4435,126
shopee,4864079479,asyiah atasan tunik wanita tunik import tunik terbaru tunic baju tunik atasan long tunik by azhania,255940960,KOTA TANGERANG,False,89900,856,4.93,2888,1227
shopee,8520933865,baju kaos atasan lilac bordir wanita katun combed 30s tumblr tee t shirt cewek perempuan,59490248,KOTA JAKARTA BARAT,False,29000,856,4.84,1212,566
shopee,7545107538,cgf 7975-8232 salvia maxi pakaian baju maxi wanita  atasan muslimah model terbarutermurah&terlaris,160117100,KOTA JAKARTA PUSAT,False,74690,854,4.69,11968,913
shopee,6481763542,baju atasan kode lily top blouse hot product,3616504,KAB. BANDUNG,False,65000,854,4.78,2108,839
shopee,9018431588,arfa style viral!! - keli top - baju atasan hitam kekinian lengan balon murah/bisa cod,389415302,KOTA CIMAHI,False,60000,854,4.7,28417,2821
shopee,4580367808,damai fashion jakarta - asli jumbo baju atasan kaos jumbo - big size freya freya  - konveksi murah,32635826,KOTA JAKARTA UTARA,False,14500,853,4.65,3787,188
shopee,9055562881, s m l xl xxl xxxl 5l  atasan tunik best seller  olif tunik  bahan ity mango crep,9680780,KAB. BANDUNG BARAT,False,58800,853,4.63,22539,554
shopee,4118520219,readybasic - baju kaos lengan panjang bahan katun adem,175989173,KOTA TANGERANG,False,31500,853,4.79,2083,477
shopee,11649584496,baju atasan kaos polos wanita oversize lengan pendek panjang crop top polos murah v neck wanita jh78,192325332,KOTA TANGERANG,False,52000,853,5.0,336,3
shopee,8305002616,double lucky / kaos oversize / kaos katun / baju atasan wanita / kaos jumbo,203556188,KOTA TANGERANG,False,49000,852,4.89,1652,204
shopee,13203533094,✅ cod - kaos oblong wanita baju distro cewek atasan wanita murah lengan pendek spandek tebal,205227085,KOTA JAKARTA BARAT,False,9000,850,4.73,27936,190
shopee,4464033719,pusat fashion wanita terlaris atasan kerut serut  baju viral  baju kekinian  blouse,339346177,KAB. GIANYAR,False,35000,850,4.8,3359,479
shopee,9915526633,my promo cod terlaris dalaman baju spandek - manset baju wanita murah - manset wanita/pria,385574748,KOTA SURABAYA,False,11500,849,4.72,4149,283
shopee,2813161259,"baju atasan muslimah model tunic liya ukuran lxl  ""snnabillah""",154974775,KAB. BANDUNG,False,36400,849,4.69,4165,591
shopee,5404689936,fortglass olympia top baju atasan blouse wanita lengan panjang pakaian santai cewek warna hitam,110816672,KOTA JAKARTA BARAT,False,29000,849,4.36,1723,852
shopee,6164373095,grosir baju murah atasan blouse fashion wanita muslim lune murah,229357033,KAB. SIDOARJO,False,29999,848,4.74,2091,679
shopee,8211949617,imj nita crop  baju atasan wanita terbaru blouse korean style blouse wanita lengan panjang import,76359197,KOTA JAKARTA BARAT,False,41900,847,4.63,7724,1743
shopee,8581051781,grosir baju atasan wanita muslim termurah veronica blouse,138409146,KOTA CIMAHI,False,61750,847,4.73,54456,3877
shopee,4844965355,kaos wanita kucing / baju wanita dewasa kucing imut / atasan wanita dewasa,155802583,KOTA JAKARTA BARAT,False,29876,846,4.8,140,317
shopee,4061964613,kaos wanita black bordir baju atasan tumblr tee fashion t shirt wanita cewek perempuan cantik katun,59490248,KOTA JAKARTA BARAT,False,29000,846,4.85,657,385
shopee,2923102008,oversize dreaming of you  baju kaos tshirt tumblr tee bershka,67693195,KOTA JAKARTA BARAT,False,9990,845,4.25,2773,245
shopee,2657675366,tumblr t-shirt friday tee - pakaian baju kaos wanita lengan pendek,26192371,KOTA JAKARTA BARAT,False,5000,844,4.43,402,484
shopee,3085385519,blouse - yummi blouse - atasan korea - pakaian wanita,181937424,KOTA JAKARTA BARAT,False,20000,844,4.61,29159,520
shopee,8748805980,defect sale baju under 120k cacat minor,215551,KOTA TANGERANG SELATAN,True,60000,844,4.96,1854,135
shopee,3636746805,manset baju wanita premium bahan kaos hijab inner baju daleman gamis inner turtleneck uniqlo atasan,46489728,KOTA SURABAYA,False,42999,843,4.88,1126,697
shopee,2401303248,blus / blouse / atasan rajut premium f,50694708,KOTA BANDUNG,False,100000,843,4.93,1022,840
shopee,9067544292,ra balea top atasan blouse korean style fashion wanita remaja terlaris,47063387,KOTA BANDUNG,False,34100,842,4.6,12126,1535
shopee,2771181331,ra sonata tunik atasan tunik brukat terlaris,47063387,KOTA BANDUNG,False,57000,841,4.67,3475,3340
shopee,3707654565,✅codatasan wanita baju rajut ziggy tribal - sweater stripe ziggy salur tebal,22682180,KOTA JAKARTA BARAT,False,35800,840,4.75,2469,404
shopee,4005261126,baju atasan wanita jumbo / blouse wanita jumbo / atasan wanita jumbo model serong katun ld 124 cm,177717018,KOTA BANDUNG,False,49490,838,4.83,4017,559
shopee,8043379938,tunik/larissa tunik wanita murah kekinian atasan/tunik terbaru 2021 kekinian murah/tunik remaja,419035180,KOTA BANDUNG,False,49500,838,4.75,3423,35
shopee,2917894926,hilda tunik - ukuran s m l xl xxl xxxl 5l - atasan big size - baju jumbo,179755661,KAB. BANDUNG,False,88000,838,4.91,10588,1762
shopee,13606595264,baju kemeja wanita katun twist neck blouse atasan cewek lengan pendek casual basic premium murah terbaru,267761355,KOTA TANGERANG,False,115097,837,5.0,178,4
shopee,5450985822,bianka long tunik big size -  ukuran s m l xl xxl xxxl 5l -  atasan tunik jumbo - baju kantor adem,179755661,KAB. BANDUNG,False,88000,837,4.86,2113,604
shopee,8113582573,baju senam wanita zumba aerobic fitnes olahraga training nb-24,238027637,KAB. TANGERANG,False,24900,836,4.88,1682,106
shopee,10200118264,baju kaos love butter tee wanita pria lengan pendek s-xxl oversize,291331514,KOTA JAKARTA BARAT,False,29665,834,4.76,820,918
shopee,2766945328,ada jumbo blus davina lawasan daun #2 baju batik wanita casual formal katun halus kantoran,78295827,KOTA SURAKARTA (SOLO),False,55000,834,4.75,1954,744
shopee,5516196937,giants basic / giants studio  kaos kerah tinggi  original import bangkok,76628779,KOTA JAKARTA BARAT,False,64999,834,4.87,2301,430
shopee,7075324411,kaos threesecond kaos wanita lengan panjang kaos cewek kaos distro kaos murah kaos lengan panjang,321606795,KAB. MAGELANG,False,42500,833,4.76,1577,328
shopee,7032244288,cuanation kaos wanita premium combed 30s / baju atasan wanita - guns and roses,172624492,KOTA JAKARTA BARAT,False,38250,831,4.91,3405,252
shopee,8717557400,bailey cardy rajut / atasan wanita crop / crop cardy rajut / atasan wanita korea / baju rajut korea,29464499,KAB. SUKABUMI,False,29500,831,4.65,16989,1405
shopee,4433770336,minimal order 50pcs paket usaha baju wanita murah,54260231,KAB. BOJONEGORO,False,16500,830,4.84,3722,238
shopee,9604544895,kemeja kerja wanita / kemeja putih formal wanita / kemeja polos putih formal baju kantor baju pabrik cewek atasan kerja,278121756,KAB. PEKALONGAN,False,56745,829,4.83,10203,633
shopee,6170704500,kaos oblong wanita baju distro cewek atasan wanita murah lengan pendek tumblr spandek tebal,205227085,KOTA JAKARTA BARAT,False,9000,828,4.78,2242,117
shopee,5491323705,kaos sage green panjang katun oversize  baju longsleeve tshirt wanita tumblr tee mint matcha basic bershka,2907559,KOTA JAKARTA UTARA,False,33000,827,4.82,2934,1262
shopee,4214338088,special live baju pilihan,103036787,KAB. SLEMAN,False,28000,827,4.9,1552,25
shopee,4645912879,calviero shop - baju kaos wanita dewasa print dream big casual,57361775,KOTA JAKARTA BARAT,False,35000,826,4.6,1703,696
shopee,5352446079,kemeja ld 130cm katun big size jumbo 5062 atasan wanita gemuk besar baju hamil menyusui bumil busui,263259999,KOTA BEKASI,False,125500,826,4.5,24,14
shopee,9305943448,baju pgri wanita full furing/seragam pgri wanita full furing/seragam guru wanita full furing,234571699,KOTA JAKARTA PUSAT,False,97500,825,4.84,3878,187
shopee,6239312061,berrybenka - atasan blouse sophie milana combi blouse,81219906,KOTA TANGERANG SELATAN,True,109000,824,4.89,8628,1692
shopee,4268610450,damai fashion jakarta - asli jumbo baju atasan kaos - big size gufi gufi - konveksi murah,32635826,KOTA JAKARTA UTARA,False,19200,824,4.77,3747,268
shopee,7048787274,baju kemeja wanita super jumbo big size vneck 5122 kerja kantor ibu hamil menyusui xxxl kerja kantor,250117028,KOTA BEKASI,False,118500,824,4.88,112,24
shopee,8317868364,blouse atasan batik wanita modern 2 model lengan pendak dan 7/8 berkerah peterpen,14705577,KOTA PEKALONGAN,False,65000,823,4.79,4970,418
shopee,3969212117,setelan blouse baju atasan kemeja wanita remaja lengan panjang hitam polos bahan rayon premium,244651053,KAB. TASIKMALAYA,False,25500,822,4.53,134,28
shopee,7532800396,kemeja kerja wanita  m l xl xxl xxxl baju wanita kemeja wanita tunik wanita kemeja kerja wanita,178541632,KAB. PEKALONGAN,False,48210,821,4.85,1020,782
shopee,10249589278,baju atasan kaos polos wanita oversize lengan pendek panjang polos v neck murah crop wanita jh78,192325332,KOTA TANGERANG,False,52000,821,5.0,189,4
shopee,7748588071,kaos tebal 24s kaos distro lengan pendek  3second,48774449,KOTA MALANG,False,44469,821,4.92,1110,153
shopee,9814561112,1kg muat 5pcs free bross premium liwa tunik oversize hits fashion ootd selebgram wanita masa kini,34514982,KOTA SURAKARTA (SOLO),False,39900,821,4.73,2426,635
shopee,3258824906,baju batik wanita lengan panjang all size m l xl xxl,324025517,KAB. PEKALONGAN,False,60000,817,4.69,756,45
shopee,5254038102,cuanation kaos wanita jumbo premium combed 30s /baju atasan wanita- puma jumbo,172624492,KOTA JAKARTA BARAT,False,42240,817,4.88,1921,257
